,Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value,Qualified_Flag,Demo_Flag,Proposal_Flag,Won_Flag,Days_to_Qualify,Days_to_Demo,Days_to_Proposal,Days_to_Close
15799,LEAD_107541,Google Ads,Rohit Kapoor,Unknown,East,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-21 10:41:08.238817,2025-09-01 10:41:08.238817,Won,74002.0,1,1,1,1,2.0,7.0,3.0,11.0
4758,LEAD_108698,Nan,Neha Singh,Unknown,West,2025-08-09 10:41:08.238817,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,8.0,,
8777,LEAD_103735,Google Ads,Rohit Kapoor,Healthcare,North,2025-08-09 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-23 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,6.0,,
5567,LEAD_109565,Google Ads,Rahul Sharma,Healthcare,West,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
16320,LEAD_115440,Facebook,Neha Singh,Finance,East,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-24 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,12.0,,
17473,LEAD_105525,Google Ads,Priya Mehta,Unknown,Unknown,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,5.0,,
4302,LEAD_111879,Nan,Neha Singh,Finance,South,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-24 10:41:08.238817,2025-08-25 10:41:08.238817,2025-09-04 10:41:08.238817,Lost,0.0,1,1,1,0,3.0,12.0,1.0,10.0
3361,LEAD_113907,Google Ads,Amit Verma,Retail,North,2025-08-09 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-27 10:41:08.238817,2025-09-09 10:41:08.238817,2025-09-13 10:41:08.238817,Won,30681.0,1,1,1,1,4.0,14.0,13.0,4.0
11889,LEAD_107329,Facebook,Rahul Sharma,Finance,North,2025-08-09 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-20 10:41:08.238817,2025-08-26 10:41:08.238817,Won,76732.0,1,1,1,1,5.0,4.0,2.0,6.0
9224,LEAD_102281,Google Ads,Amit Verma,Education,South,2025-08-09 10:41:08.238817,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-21 10:41:08.238817,2025-08-28 10:41:08.238817,Won,77028.0,1,1,1,1,1.0,8.0,3.0,7.0
3852,LEAD_106138,Google Ads,Amit Verma,Healthcare,West,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
12539,LEAD_116669,Website,Rahul Sharma,IT,South,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2960,LEAD_111535,Facebook,Amit Verma,Education,South,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
711,LEAD_114602,Website,Rahul Sharma,Finance,Unknown,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
9751,LEAD_115940,Facebook,Rahul Sharma,IT,South,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-25 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,14.0,,
7934,LEAD_101591,Website,Amit Verma,IT,East,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
12497,LEAD_109519,Google Ads,Nan,Finance,South,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-15 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,4.0,,
3079,LEAD_116878,Website,Nan,Finance,Unknown,2025-08-09 10:41:08.238817,2025-08-13 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
14306,LEAD_112494,Facebook,Priya Mehta,Unknown,South,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
5113,LEAD_114618,Referral,Neha Singh,Finance,North,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-14 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,2.0,,
2021,LEAD_102328,Google Ads,Priya Mehta,Unknown,Unknown,2025-08-09 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-29 10:41:08.238817,2025-08-30 10:41:08.238817,2025-09-12 10:41:08.238817,Won,87148.0,1,1,1,1,8.0,12.0,1.0,13.0
5240,LEAD_111594,Facebook,Priya Mehta,IT,North,2025-08-09 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-22 10:41:08.238817,2025-08-23 10:41:08.238817,Lost,0.0,1,1,1,0,5.0,5.0,3.0,1.0
2033,LEAD_109711,Facebook,Priya Mehta,Healthcare,North,2025-08-09 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-20 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-18 10:41:08.238817,Lost,0.0,1,1,1,0,8.0,3.0,17.0,12.0
14383,LEAD_102423,Google Ads,Nan,Education,South,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-15 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,4.0,,
14904,LEAD_101104,Google Ads,Neha Singh,Finance,Unknown,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
11908,LEAD_117311,Website,Nan,Finance,East,2025-08-09 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-17 10:41:08.238817,,,Lost,0.0,1,1,0,0,5.0,3.0,,
5093,LEAD_115154,Linkedin,Nan,Finance,North,2025-08-09 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-26 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-14 10:41:08.238817,Lost,0.0,1,1,1,0,6.0,11.0,18.0,1.0
14825,LEAD_103057,Google Ads,Amit Verma,Retail,East,2025-08-09 10:41:08.238817,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-21 10:41:08.238817,2025-08-24 10:41:08.238817,Lost,0.0,1,1,1,0,1.0,1.0,10.0,3.0
10317,LEAD_112758,Website,Rahul Sharma,Unknown,South,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-22 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,10.0,,
2410,LEAD_105174,Referral,Rahul Sharma,Retail,West,2025-08-09 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-22 10:41:08.238817,2025-08-27 10:41:08.238817,2025-09-09 10:41:08.238817,Won,78050.0,1,1,1,1,8.0,5.0,5.0,13.0
3815,LEAD_115974,Facebook,Rahul Sharma,Healthcare,Unknown,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
17505,LEAD_108534,Google Ads,Amit Verma,Education,South,2025-08-09 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
7596,LEAD_105074,Google Ads,Amit Verma,IT,West,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-20 10:41:08.238817,2025-08-26 10:41:08.238817,Won,69481.0,1,1,1,1,2.0,4.0,5.0,6.0
12305,LEAD_113527,Nan,Amit Verma,Retail,East,2025-08-09 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-27 10:41:08.238817,,,Lost,0.0,1,1,0,0,6.0,12.0,,
15539,LEAD_109484,Google Ads,Rohit Kapoor,Finance,West,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
13896,LEAD_112697,Referral,Rahul Sharma,Education,Unknown,2025-08-09 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-22 10:41:08.238817,2025-08-31 10:41:08.238817,2025-09-09 10:41:08.238817,Lost,0.0,1,1,1,0,3.0,10.0,9.0,9.0
15491,LEAD_109409,Referral,Rahul Sharma,Healthcare,South,2025-08-09 10:41:08.238817,2025-08-13 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
5332,LEAD_105103,Google Ads,Neha Singh,Retail,Unknown,2025-08-09 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6821,LEAD_103027,Referral,Nan,Finance,West,2025-08-09 10:41:08.238817,2025-08-10 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-22 10:41:08.238817,2025-09-02 10:41:08.238817,Won,140649.0,1,1,1,1,1.0,5.0,7.0,11.0
4322,LEAD_111864,Google Ads,Nan,Finance,West,2025-08-09 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-17 10:41:08.238817,,,Lost,0.0,1,1,0,0,4.0,4.0,,
15313,LEAD_110553,Website,Priya Mehta,IT,South,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
4269,LEAD_114293,Facebook,Rohit Kapoor,Healthcare,Unknown,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-30 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,12.0,,
5362,LEAD_100470,Linkedin,Amit Verma,Unknown,Unknown,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
4413,LEAD_100453,Facebook,Rohit Kapoor,Healthcare,Unknown,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
371,LEAD_102828,Linkedin,Priya Mehta,Finance,West,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-26 10:41:08.238817,,,Lost,0.0,1,1,0,0,9.0,7.0,,
15476,LEAD_109315,Referral,Rahul Sharma,Education,West,2025-08-10 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-25 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-13 10:41:08.238817,Lost,0.0,1,1,1,0,5.0,10.0,18.0,1.0
7583,LEAD_108865,Linkedin,Amit Verma,Finance,South,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
10674,LEAD_106343,Referral,Neha Singh,Unknown,South,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
7710,LEAD_116300,Facebook,Rohit Kapoor,Education,West,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
17679,LEAD_112200,Referral,Neha Singh,Unknown,North,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-23 10:41:08.238817,2025-09-05 10:41:08.238817,Lost,0.0,1,1,1,0,1.0,8.0,4.0,13.0
16947,LEAD_108264,Website,Priya Mehta,Unknown,South,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-01 10:41:08.238817,2025-09-10 10:41:08.238817,Lost,0.0,1,1,1,0,9.0,5.0,8.0,9.0
13522,LEAD_113087,Google Ads,Amit Verma,Finance,North,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
14026,LEAD_114679,Google Ads,Rahul Sharma,Healthcare,East,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-22 10:41:08.238817,2025-09-03 10:41:08.238817,2025-09-12 10:41:08.238817,Lost,0.0,1,1,1,0,9.0,3.0,12.0,9.0
15691,LEAD_110386,Referral,Amit Verma,Retail,North,2025-08-10 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-30 10:41:08.238817,2025-09-11 10:41:08.238817,Won,199660.0,1,1,1,1,4.0,5.0,11.0,12.0
7313,LEAD_109187,Nan,Nan,Retail,South,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
14072,LEAD_112408,Linkedin,Priya Mehta,IT,East,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2593,LEAD_111295,Referral,Amit Verma,Education,South,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9110,LEAD_108011,Google Ads,Priya Mehta,Healthcare,West,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
366,LEAD_109738,Website,Amit Verma,Unknown,South,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-22 10:41:08.238817,2025-08-26 10:41:08.238817,2025-09-01 10:41:08.238817,Won,138333.0,1,1,1,1,2.0,10.0,4.0,6.0
2235,LEAD_109728,Facebook,Rahul Sharma,Finance,West,2025-08-10 10:41:08.238817,2025-08-15 10:41:08.238817,,,,Lost,0.0,1,0,0,0,5.0,,,
9401,LEAD_109031,Facebook,Rahul Sharma,Retail,East,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-22 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-20 10:41:08.238817,Won,66326.0,1,1,1,1,8.0,4.0,15.0,14.0
7187,LEAD_111160,Website,Rahul Sharma,IT,South,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,8.0,,
16212,LEAD_117263,Nan,Neha Singh,Healthcare,West,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-20 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,2.0,,
1456,LEAD_111553,Nan,Priya Mehta,Unknown,East,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-24 10:41:08.238817,2025-09-11 10:41:08.238817,2025-09-24 10:41:08.238817,Won,189532.0,1,1,1,1,2.0,12.0,18.0,13.0
4433,LEAD_107136,Linkedin,Rahul Sharma,Unknown,Unknown,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
8058,LEAD_110401,Facebook,Rahul Sharma,Finance,West,2025-08-10 10:41:08.238817,2025-08-14 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
8465,LEAD_115023,Website,Rahul Sharma,Retail,East,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2711,LEAD_107508,Google Ads,Amit Verma,Finance,Unknown,2025-08-10 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-15 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,2.0,,
14181,LEAD_108992,Facebook,Nan,Retail,Unknown,2025-08-10 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-20 10:41:08.238817,2025-08-21 10:41:08.238817,2025-08-26 10:41:08.238817,Won,51758.0,1,1,1,1,5.0,5.0,1.0,5.0
8491,LEAD_100560,Facebook,Priya Mehta,Healthcare,South,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
9218,LEAD_115155,Linkedin,Nan,Healthcare,South,2025-08-10 10:41:08.238817,2025-08-13 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
1389,LEAD_100871,Facebook,Rahul Sharma,Unknown,South,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-28 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-16 10:41:08.238817,Won,23421.0,1,1,1,1,9.0,9.0,15.0,4.0
129,LEAD_116305,Website,Rahul Sharma,Healthcare,North,2025-08-10 10:41:08.238817,2025-08-16 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
10052,LEAD_107279,Linkedin,Priya Mehta,Finance,North,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-31 10:41:08.238817,2025-09-12 10:41:08.238817,2025-09-25 10:41:08.238817,Won,71841.0,1,1,1,1,8.0,13.0,12.0,13.0
7154,LEAD_100849,Website,Rahul Sharma,IT,East,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
5923,LEAD_104477,Website,Nan,Retail,West,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-28 10:41:08.238817,2025-09-06 10:41:08.238817,Won,31359.0,1,1,1,1,2.0,2.0,14.0,9.0
13695,LEAD_103590,Website,Amit Verma,Finance,North,2025-08-10 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-31 10:41:08.238817,2025-09-05 10:41:08.238817,2025-09-08 10:41:08.238817,Won,111055.0,1,1,1,1,7.0,14.0,5.0,3.0
8154,LEAD_101986,Website,Rohit Kapoor,Finance,South,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,2025-09-02 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-22 10:41:08.238817,Won,21122.0,1,1,1,1,9.0,14.0,11.0,9.0
5408,LEAD_103494,Google Ads,Rahul Sharma,Finance,North,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
5517,LEAD_108416,Website,Rahul Sharma,IT,South,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
5078,LEAD_102432,Nan,Rahul Sharma,Retail,Unknown,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,0.0,1,0,0,0,8.0,,,
404,LEAD_105122,Website,Amit Verma,Healthcare,East,2025-08-10 10:41:08.238817,2025-08-17 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
14907,LEAD_110021,Website,Priya Mehta,IT,East,2025-08-10 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-24 10:41:08.238817,,,Lost,0.0,1,1,0,0,4.0,10.0,,
9778,LEAD_117735,Linkedin,Priya Mehta,Unknown,South,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,8.0,,
4520,LEAD_108924,Google Ads,Nan,IT,East,2025-08-10 10:41:08.238817,2025-08-13 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
6105,LEAD_109833,Website,Rohit Kapoor,Education,North,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
11841,LEAD_104343,Google Ads,Amit Verma,Finance,North,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-13 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,2.0,,
8276,LEAD_102014,Website,Nan,Education,West,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
8541,LEAD_106699,Nan,Nan,Unknown,South,2025-08-10 10:41:08.238817,2025-08-18 10:41:08.238817,2025-08-22 10:41:08.238817,2025-08-27 10:41:08.238817,2025-09-02 10:41:08.238817,Won,135541.0,1,1,1,1,8.0,4.0,5.0,6.0
3071,LEAD_106039,Google Ads,Priya Mehta,Education,South,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-23 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,11.0,,
12767,LEAD_115581,Website,Amit Verma,IT,West,2025-08-10 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
2042,LEAD_112959,Website,Rahul Sharma,Finance,East,2025-08-10 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-18 10:41:08.238817,,,Lost,0.0,1,1,0,0,2.0,6.0,,
17335,LEAD_101631,Linkedin,Nan,IT,East,2025-08-10 10:41:08.238817,2025-08-19 10:41:08.238817,,,,Lost,0.0,1,0,0,0,9.0,,,
2,LEAD_114365,Website,Rahul Sharma,Unknown,South,2025-08-11 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-19 10:41:08.238817,,,Lost,0.0,1,1,0,0,6.0,2.0,,
13622,LEAD_100124,Linkedin,Amit Verma,IT,North,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-21 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,2.0,,
16476,LEAD_107769,Linkedin,Priya Mehta,Healthcare,Unknown,2025-08-11 10:41:08.238817,2025-08-17 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
8905,LEAD_114266,Google Ads,Priya Mehta,Retail,West,2025-08-11 10:41:08.238817,2025-08-18 10:41:08.238817,,,,Lost,0.0,1,0,0,0,7.0,,,
13977,LEAD_102601,Google Ads,Priya Mehta,Healthcare,Unknown,2025-08-11 10:41:08.238817,2025-08-15 10:41:08.238817,2025-08-16 10:41:08.238817,2025-09-01 10:41:08.238817,2025-09-02 10:41:08.238817,Won,118183.0,1,1,1,1,4.0,1.0,16.0,1.0
17109,LEAD_108347,Facebook,Amit Verma,IT,South,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-25 10:41:08.238817,2025-08-30 10:41:08.238817,2025-09-09 10:41:08.238817,Won,140308.0,1,1,1,1,8.0,6.0,5.0,10.0
16914,LEAD_103330,Linkedin,Neha Singh,Education,East,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-21 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,9.0,,
15939,LEAD_105623,Website,Rohit Kapoor,Education,West,2025-08-11 10:41:08.238817,2025-08-14 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
13490,LEAD_114039,Website,Rahul Sharma,Healthcare,West,2025-08-11 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-21 10:41:08.238817,2025-08-29 10:41:08.238817,2025-09-08 10:41:08.238817,Lost,0.0,1,1,1,0,2.0,8.0,8.0,10.0
8382,LEAD_106085,Facebook,Amit Verma,IT,South,2025-08-11 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-17 10:41:08.238817,2025-08-25 10:41:08.238817,2025-09-05 10:41:08.238817,Lost,0.0,1,1,1,0,3.0,3.0,8.0,11.0
16708,LEAD_116408,Facebook,Nan,Unknown,South,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-20 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,1.0,,
10314,LEAD_116195,Linkedin,Amit Verma,IT,North,2025-08-11 10:41:08.238817,2025-08-20 10:41:08.238817,2025-08-22 10:41:08.238817,2025-09-01 10:41:08.238817,2025-09-02 10:41:08.238817,Won,43169.0,1,1,1,1,9.0,2.0,10.0,1.0
5200,LEAD_106282,Google Ads,Priya Mehta,Retail,West,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6117,LEAD_108371,Referral,Rahul Sharma,Healthcare,North,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,,,,Lost,0.0,1,0,0,0,5.0,,,
5691,LEAD_109849,Website,Rahul Sharma,Retail,Unknown,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,2025-08-17 10:41:08.238817,,,Lost,0.0,1,1,0,0,5.0,1.0,,
7500,LEAD_108600,Google Ads,Neha Singh,Finance,South,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-29 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,10.0,,
5013,LEAD_117742,Facebook,Neha Singh,Unknown,North,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-16 10:41:08.238817,2025-09-02 10:41:08.238817,2025-09-14 10:41:08.238817,Lost,0.0,1,1,1,0,1.0,4.0,17.0,12.0
1230,LEAD_111043,Nan,Rohit Kapoor,Healthcare,North,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
10815,LEAD_103625,Website,Priya Mehta,Education,North,2025-08-11 10:41:08.238817,2025-08-13 10:41:08.238817,,,,Lost,0.0,1,0,0,0,2.0,,,
14016,LEAD_113805,Website,Rahul Sharma,Finance,Unknown,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
12236,LEAD_112170,Facebook,Priya Mehta,Education,West,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-26 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,7.0,,
5766,LEAD_113626,Referral,Amit Verma,Healthcare,East,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6750,LEAD_103654,Referral,Rahul Sharma,Finance,East,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6436,LEAD_103750,Facebook,Amit Verma,Unknown,West,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,,,,Lost,0.0,1,0,0,0,5.0,,,
4079,LEAD_102261,Google Ads,Amit Verma,IT,South,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
11373,LEAD_109599,Google Ads,Nan,Finance,Unknown,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-13 10:41:08.238817,2025-08-16 10:41:08.238817,2025-08-27 10:41:08.238817,Won,133405.0,1,1,1,1,1.0,1.0,3.0,11.0
7231,LEAD_102659,Nan,Priya Mehta,Finance,North,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
4406,LEAD_115772,Website,Rahul Sharma,Healthcare,South,2025-08-11 10:41:08.238817,2025-08-14 10:41:08.238817,,,,Lost,0.0,1,0,0,0,3.0,,,
17115,LEAD_109589,Referral,Priya Mehta,Finance,East,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,2025-08-29 10:41:08.238817,,,Lost,0.0,1,1,0,0,8.0,10.0,,
5622,LEAD_110227,Referral,Rahul Sharma,Finance,West,2025-08-11 10:41:08.238817,2025-08-17 10:41:08.238817,,,,Lost,0.0,1,0,0,0,6.0,,,
8245,LEAD_114301,Referral,Priya Mehta,Healthcare,East,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
11648,LEAD_114067,Facebook,Nan,Retail,South,2025-08-11 10:41:08.238817,2025-08-20 10:41:08.238817,2025-09-03 10:41:08.238817,2025-09-17 10:41:08.238817,2025-09-27 10:41:08.238817,Lost,0.0,1,1,1,0,9.0,14.0,14.0,10.0
12003,LEAD_101362,Facebook,Rahul Sharma,Unknown,North,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
15905,LEAD_113659,Website,Rahul Sharma,Unknown,South,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
6149,LEAD_117350,Website,Nan,Unknown,West,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,2025-08-24 10:41:08.238817,,,Lost,0.0,1,1,0,0,5.0,8.0,,
8784,LEAD_107795,Website,Amit Verma,IT,West,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
1829,LEAD_101033,Facebook,Priya Mehta,Education,East,2025-08-11 10:41:08.238817,2025-08-16 10:41:08.238817,,,,Lost,0.0,1,0,0,0,5.0,,,
12839,LEAD_108660,Nan,Amit Verma,Retail,South,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,,,,Lost,0.0,1,0,0,0,1.0,,,
8111,LEAD_103409,Website,Rahul Sharma,Education,East,2025-08-11 10:41:08.238817,2025-08-15 10:41:08.238817,,,,Lost,0.0,1,0,0,0,4.0,,,
9529,LEAD_110946,Referral,Amit Verma,IT,North,2025-08-11 10:41:08.238817,,,,,Lost,0.0,0,0,0,0,,,,
1898,LEAD_107257,Nan,Amit Verma,Healthcare,West,2025-08-11 10:41:08.238817,2025-08-14 10:41:08.238817,2025-08-17 10:41:08.238817,,,Lost,0.0,1,1,0,0,3.0,3.0,,
7740,LEAD_114512,Website,Neha Singh,Healthcare,South,2025-08-11 10:41:08.238817,2025-08-12 10:41:08.238817,2025-08-18 10:41:08.238817,,,Lost,0.0,1,1,0,0,1.0,6.0,,
